gameid,tourneyid,tie,winnerid,winnername,winnerscore,winneroldrating,winnernewrating,winnerpos,loserid,losername,loserscore,loseroldrating,losernewrating,loserpos,round,division,date,lexicon,year
1520183,2949,0,8722,Frances Eberly,0,1393,1458,53,2084,Vail Palmer,0,1527,1538,40,6,2,1994-08-13,0,1994
1520184,2949,0,8722,Frances Eberly,0,1393,1458,53,206,Hilda Siegel,0,1427,1345,89,10,2,1994-08-13,0,1994
1520185,2949,0,8722,Frances Eberly,0,1393,1458,53,707,Gertrude Savadge,0,1651,1605,27,12,2,1994-08-13,0,1994
1520186,2949,0,8722,Frances Eberly,0,1393,1458,53,2170,Tom Adams,0,1553,1518,54,13,2,1994-08-13,0,1994
1520187,2949,0,8722,Frances Eberly,0,1393,1458,53,236,David Stone,0,1601,1539,32,14,2,1994-08-13,0,1994
1520188,2949,0,4123,Hildagard Powell,0,1639,1613,20,1727,Gina Dumez,0,1501,1492,57,1,2,1994-08-13,0,1994
1520189,2949,0,4123,Hildagard Powell,0,1639,1613,20,2427,Suzanne Dundas,0,1548,1541,38,2,2,1994-08-13,0,1994
1520190,2949,0,4123,Hildagard Powell,0,1639,1613,20,353,Gary Moss,0,1644,1567,45,4,2,1994-08-13,0,1994
1520191,2949,0,4123,Hildagard Powell,0,1639,1613,20,1816,Toni Douglas,0,1271,1331,73,10,2,1994-08-13,0,1994
1520192,2949,0,4123,Hildagard Powell,0,1639,1613,20,117,Lorraine Burton,0,1445,1410,82,11,2,1994-08-13,0,1994
1520193,2949,0,4123,Hildagard Powell,0,1639,1613,20,477,Beulah Cooper,0,1339,1279,90,12,2,1994-08-13,0,1994
1520194,2949,0,4123,Hildagard Powell,0,1639,1613,20,1397,Connie Breitbeil,0,1683,1630,31,13,2,1994-08-13,0,1994
1520195,2949,0,4123,Hildagard Powell,0,1639,1613,20,6530,Kris Madden,0,1419,1445,68,14,2,1994-08-13,0,1994
1520196,2949,0,1062,Eleanor Traeg,0,1546,1532,55,459,Mary Lee Couey,0,1625,1487,81,2,2,1994-08-13,0,1994
1520197,2949,0,1062,Eleanor Traeg,0,1546,1532,55,364,Jamila Atcha,0,1312,1343,80,5,2,1994-08-13,0,1994
1520198,2949,0,1062,Eleanor Traeg,0,1546,1532,55,318,Shelley Koch,0,1474,1446,64,6,2,1994-08-13,0,1994
1520199,2949,0,1062,Eleanor Traeg,0,1546,1532,55,1041,Elizabeth Wood,0,1459,1419,74,9,2,1994-08-13,0,1994
1520200,2949,0,1062,Eleanor Traeg,0,1546,1532,55,4415,Kamal Dyal,0,1440,1460,52,10,2,1994-08-13,0,1994
1520201,2949,0,1062,Eleanor Traeg,0,1546,1532,55,985,Brenda Megannety,0,1560,1460,76,11,2,1994-08-13,0,1994
1520202,2949,0,1062,Eleanor Traeg,0,1546,1532,55,1727,Gina Dumez,0,1501,1492,57,13,2,1994-08-13,0,1994
1520203,2949,0,1062,Eleanor Traeg,0,1546,1532,55,980,Lisa Kessler,0,1354,1409,75,14,2,1994-08-13,0,1994
1520204,2949,0,1537,Harriet Strasberg,0,1596,1566,44,2745,Emma Perryman,0,1452,1498,48,1,2,1994-08-13,0,1994
1520205,2949,0,1537,Harriet Strasberg,0,1596,1566,44,4365,Dorothy Halprin,0,1372,1366,86,2,2,1994-08-13,0,1994
1520206,2949,0,1537,Harriet Strasberg,0,1596,1566,44,980,Lisa Kessler,0,1354,1409,75,4,2,1994-08-13,0,1994
1520207,2949,0,1537,Harriet Strasberg,0,1596,1566,44,747,Joan Mocine,0,1550,1538,36,7,2,1994-08-13,0,1994
1520208,2949,0,1537,Harriet Strasberg,0,1596,1566,44,117,Lorraine Burton,0,1445,1410,82,8,2,1994-08-13,0,1994
1520209,2949,0,1537,Harriet Strasberg,0,1596,1566,44,4093,Michael Stevens,0,1558,1556,37,11,2,1994-08-13,0,1994
1520210,2949,0,1537,Harriet Strasberg,0,1596,1566,44,2319,Robert Smith,0,1536,1547,43,13,2,1994-08-13,0,1994
1520211,2949,0,1537,Harriet Strasberg,0,1596,1566,44,249,Vivian Minden,0,1431,1519,30,14,2,1994-08-13,0,1994
1520212,2949,0,5309,Arthur Finkle,0,1411,1471,46,459,Mary Lee Couey,0,1625,1487,81,2,2,1994-08-13,0,1994
1520213,2949,0,5309,Arthur Finkle,0,1411,1471,46,364,Jamila Atcha,0,1312,1343,80,5,2,1994-08-13,0,1994
1520214,2949,0,5309,Arthur Finkle,0,1411,1471,46,318,Shelley Koch,0,1474,1446,64,6,2,1994-08-13,0,1994
1520215,2949,0,5309,Arthur Finkle,0,1411,1471,46,1041,Elizabeth Wood,0,1459,1419,74,9,2,1994-08-13,0,1994
1520216,2949,0,5309,Arthur Finkle,0,1411,1471,46,4415,Kamal Dyal,0,1440,1460,52,10,2,1994-08-13,0,1994
1520217,2949,0,5309,Arthur Finkle,0,1411,1471,46,985,Brenda Megannety,0,1560,1460,76,11,2,1994-08-13,0,1994
1520218,2949,0,5309,Arthur Finkle,0,1411,1471,46,1727,Gina Dumez,0,1501,1492,57,13,2,1994-08-13,0,1994
1520219,2949,0,5309,Arthur Finkle,0,1411,1471,46,980,Lisa Kessler,0,1354,1409,75,14,2,1994-08-13,0,1994
1520220,2949,0,1413,Florence Laatz,0,1556,1494,60,2745,Emma Perryman,0,1452,1498,48,1,2,1994-08-13,0,1994
1520221,2949,0,1413,Florence Laatz,0,1556,1494,60,4365,Dorothy Halprin,0,1372,1366,86,2,2,1994-08-13,0,1994
1520222,2949,0,1413,Florence Laatz,0,1556,1494,60,980,Lisa Kessler,0,1354,1409,75,4,2,1994-08-13,0,1994
1520223,2949,0,1413,Florence Laatz,0,1556,1494,60,747,Joan Mocine,0,1550,1538,36,7,2,1994-08-13,0,1994
1520224,2949,0,1413,Florence Laatz,0,1556,1494,60,117,Lorraine Burton,0,1445,1410,82,8,2,1994-08-13,0,1994
1520225,2949,0,1413,Florence Laatz,0,1556,1494,60,4093,Michael Stevens,0,1558,1556,37,11,2,1994-08-13,0,1994
1520226,2949,0,1413,Florence Laatz,0,1556,1494,60,2319,Robert Smith,0,1536,1547,43,13,2,1994-08-13,0,1994
1520227,2949,0,1413,Florence Laatz,0,1556,1494,60,249,Vivian Minden,0,1431,1519,30,14,2,1994-08-13,0,1994
1520228,2949,0,352,Joyce Palmer,0,1522,1491,61,318,Shelley Koch,0,1474,1446,64,1,2,1994-08-13,0,1994
1520229,2949,0,352,Joyce Palmer,0,1522,1491,61,1036,Betty Cornelison,0,1373,1515,12,2,2,1994-08-13,0,1994
1520230,2949,0,352,Joyce Palmer,0,1522,1491,61,607,Lynne Mitchnick,0,1576,1587,24,3,2,1994-08-13,0,1994
1520231,2949,0,352,Joyce Palmer,0,1522,1491,61,1397,Connie Breitbeil,0,1683,1630,31,4,2,1994-08-13,0,1994
1520232,2949,0,352,Joyce Palmer,0,1522,1491,61,262,Andrea Carla Michaels,0,1388,1524,28,8,2,1994-08-13,0,1994
1520233,2949,0,352,Joyce Palmer,0,1522,1491,61,1985,Frances Zeff,0,1408,1443,63,10,2,1994-08-13,0,1994
1520234,2949,0,352,Joyce Palmer,0,1522,1491,61,712,Barbara Platt,0,1428,1446,62,11,2,1994-08-13,0,1994
1520235,2949,0,352,Joyce Palmer,0,1522,1491,61,5699,Mark Feldman,0,1530,1495,65,13,2,1994-08-13,0,1994
1520236,2949,0,3752,Peter Bellin,0,1536,1475,77,459,Mary Lee Couey,0,1625,1487,81,1,2,1994-08-13,0,1994
1520237,2949,0,3752,Peter Bellin,0,1536,1475,77,5309,Arthur Finkle,0,1411,1471,46,3,2,1994-08-13,0,1994
1520238,2949,0,3752,Peter Bellin,0,1536,1475,77,1757,Jeff Parsons,0,1605,1595,21,4,2,1994-08-13,0,1994
1520239,2949,0,3752,Peter Bellin,0,1536,1475,77,236,David Stone,0,1601,1539,32,8,2,1994-08-13,0,1994
1520240,2949,0,3752,Peter Bellin,0,1536,1475,77,1985,Frances Zeff,0,1408,1443,63,9,2,1994-08-13,0,1994
1520241,2949,0,3752,Peter Bellin,0,1536,1475,77,2745,Emma Perryman,0,1452,1498,48,10,2,1994-08-13,0,1994
1520242,2949,0,3752,Peter Bellin,0,1536,1475,77,82,Sally Ricketts,0,1457,1435,79,12,2,1994-08-13,0,1994
1520243,2949,0,3752,Peter Bellin,0,1536,1475,77,607,Lynne Mitchnick,0,1576,1587,24,14,2,1994-08-13,0,1994
1520244,2949,0,1122,Maxine Saperstein,0,1412,1438,70,2319,Robert Smith,0,1536,1547,43,1,2,1994-08-13,0,1994
1520245,2949,0,1122,Maxine Saperstein,0,1412,1438,70,4515,William Lincoln III Palmer,0,1407,1425,69,4,2,1994-08-13,0,1994
1520246,2949,0,1122,Maxine Saperstein,0,1412,1438,70,1727,Gina Dumez,0,1501,1492,57,5,2,1994-08-13,0,1994
1520247,2949,0,1122,Maxine Saperstein,0,1412,1438,70,1851,Sal Dijamco,0,1637,1633,11,6,2,1994-08-13,0,1994
1520248,2949,0,1122,Maxine Saperstein,0,1412,1438,70,1537,Harriet Strasberg,0,1596,1566,44,7,2,1994-08-13,0,1994
1520249,2949,0,1122,Maxine Saperstein,0,1412,1438,70,353,Gary Moss,0,1644,1567,45,8,2,1994-08-13,0,1994
1520250,2949,0,1122,Maxine Saperstein,0,1412,1438,70,685,Cynthia Seales,0,1512,1600,15,12,2,1994-08-13,0,1994
1520251,2949,0,1122,Maxine Saperstein,0,1412,1438,70,747,Joan Mocine,0,1550,1538,36,14,2,1994-08-13,0,1994
1520252,2949,0,3371,Wendy Littman,0,1670,1715,6,747,Joan Mocine,0,1550,1538,36,1,2,1994-08-13,0,1994
1520253,2949,0,3371,Wendy Littman,0,1670,1715,6,4299,Kunihiko Kuroda,0,1491,1383,87,2,2,1994-08-13,0,1994
1520254,2949,0,3371,Wendy Littman,0,1670,1715,6,7416,John Gaines,0,1668,1603,92,4,2,1994-08-13,0,1994
1520255,2949,0,3371,Wendy Littman,0,1670,1715,6,9071,John Anderson,0,1471,1526,34,6,2,1994-08-13,0,1994
1520256,2949,0,3371,Wendy Littman,0,1670,1715,6,364,Jamila Atcha,0,1312,1343,80,7,2,1994-08-13,0,1994
1520257,2949,0,3371,Wendy Littman,0,1670,1715,6,82,Sally Ricketts,0,1457,1435,79,9,2,1994-08-13,0,1994
1520258,2949,0,3371,Wendy Littman,0,1670,1715,6,4093,Michael Stevens,0,1558,1556,37,13,2,1994-08-13,0,1994
1520259,2949,0,248,Charlene White,0,1562,1597,16,1461,T A Sanders,0,1407,1339,88,2,2,1994-08-13,0,1994
1520260,2949,0,248,Charlene White,0,1562,1597,16,4093,Michael Stevens,0,1558,1556,37,4,2,1994-08-13,0,1994
1520261,2949,0,248,Charlene White,0,1562,1597,16,2428,Esla Ewida,0,1480,1425,83,7,2,1994-08-13,0,1994
1520262,2949,0,248,Charlene White,0,1562,1597,16,459,Mary Lee Couey,0,1625,1487,81,8,2,1994-08-13,0,1994
1520263,2949,0,248,Charlene White,0,1562,1597,16,17121,Dane Barnhard,0,1568,1516,59,9,2,1994-08-13,0,1994
1520264,2949,0,248,Charlene White,0,1562,1597,16,7416,John Gaines,0,1668,1603,92,11,2,1994-08-13,0,1994
1520265,2949,0,248,Charlene White,0,1562,1597,16,1267,Naurlene Canterman,0,1494,1531,29,12,2,1994-08-13,0,1994
1520266,2949,0,747,Joan Mocine,0,1550,1538,36,4299,Kunihiko Kuroda,0,1491,1383,87,3,2,1994-08-13,0,1994
1520267,2949,0,747,Joan Mocine,0,1550,1538,36,366,Gwen Bishop,0,1486,1517,35,6,2,1994-08-13,0,1994
1520268,2949,0,747,Joan Mocine,0,1550,1538,36,912,Gene Rawlins,0,1380,1531,18,8,2,1994-08-13,0,1994
1520269,2949,0,747,Joan Mocine,0,1550,1538,36,117,Lorraine Burton,0,1445,1410,82,9,2,1994-08-13,0,1994
1520270,2949,0,747,Joan Mocine,0,1550,1538,36,82,Sally Ricketts,0,1457,1435,79,10,2,1994-08-13,0,1994
1520271,2949,0,747,Joan Mocine,0,1550,1538,36,3752,Peter Bellin,0,1536,1475,77,11,2,1994-08-13,0,1994
1520272,2949,0,747,Joan Mocine,0,1550,1538,36,2745,Emma Perryman,0,1452,1498,48,12,2,1994-08-13,0,1994
1520273,2949,0,4093,Michael Stevens,0,1558,1556,37,2428,Esla Ewida,0,1480,1425,83,1,2,1994-08-13,0,1994
1520274,2949,0,4093,Michael Stevens,0,1558,1556,37,758,Pat Hardwick,0,1285,1217,91,5,2,1994-08-13,0,1994
1520275,2949,0,4093,Michael Stevens,0,1558,1556,37,2170,Tom Adams,0,1553,1518,54,6,2,1994-08-13,0,1994
1520276,2949,0,4093,Michael Stevens,0,1558,1556,37,2319,Robert Smith,0,1536,1547,43,9,2,1994-08-13,0,1994
1520277,2949,0,4093,Michael Stevens,0,1558,1556,37,236,David Stone,0,1601,1539,32,10,2,1994-08-13,0,1994
1520278,2949,0,4093,Michael Stevens,0,1558,1556,37,1036,Betty Cornelison,0,1373,1515,12,12,2,1994-08-13,0,1994
1520279,2949,0,4093,Michael Stevens,0,1558,1556,37,712,Barbara Platt,0,1428,1446,62,14,2,1994-08-13,0,1994
1520280,2949,0,2084,Vail Palmer,0,1527,1538,40,667,Michael Baker,0,1625,1719,1,2,2,1994-08-13,0,1994
1520281,2949,0,2084,Vail Palmer,0,1527,1538,40,2745,Emma Perryman,0,1452,1498,48,4,2,1994-08-13,0,1994
1520282,2949,0,2084,Vail Palmer,0,1527,1538,40,7129,Genevieve Turney,0,1437,1395,85,7,2,1994-08-13,0,1994
1520283,2949,0,2084,Vail Palmer,0,1527,1538,40,5699,Mark Feldman,0,1530,1495,65,8,2,1994-08-13,0,1994
1520284,2949,0,2084,Vail Palmer,0,1527,1538,40,985,Brenda Megannety,0,1560,1460,76,9,2,1994-08-13,0,1994
1520285,2949,0,2084,Vail Palmer,0,1527,1538,40,353,Gary Moss,0,1644,1567,45,11,2,1994-08-13,0,1994
1520286,2949,0,2084,Vail Palmer,0,1527,1538,40,1594,Larry Gradus,0,1665,1669,10,14,2,1994-08-13,0,1994
1520287,2949,0,2319,Robert Smith,0,1536,1547,43,1041,Elizabeth Wood,0,1459,1419,74,2,2,1994-08-13,0,1994
1520288,2949,0,2319,Robert Smith,0,1536,1547,43,5699,Mark Feldman,0,1530,1495,65,3,2,1994-08-13,0,1994
1520289,2949,0,2319,Robert Smith,0,1536,1547,43,386,Beth Fleischer,0,1535,1473,72,4,2,1994-08-13,0,1994
1520290,2949,0,2319,Robert Smith,0,1536,1547,43,17121,Dane Barnhard,0,1568,1516,59,6,2,1994-08-13,0,1994
1520291,2949,0,2319,Robert Smith,0,1536,1547,43,340,Judy Levitt,0,1663,1608,23,7,2,1994-08-13,0,1994
1520292,2949,0,2319,Robert Smith,0,1536,1547,43,524,Susan Love,0,1421,1501,41,8,2,1994-08-13,0,1994
1520293,2949,0,2319,Robert Smith,0,1536,1547,43,707,Gertrude Savadge,0,1651,1605,27,14,2,1994-08-13,0,1994
1520294,2949,0,1397,Connie Breitbeil,0,1683,1630,31,477,Beulah Cooper,0,1339,1279,90,1,2,1994-08-13,0,1994
1520295,2949,0,1397,Connie Breitbeil,0,1683,1630,31,700,Al Demers,0,1630,1526,66,3,2,1994-08-13,0,1994
1520296,2949,0,1397,Connie Breitbeil,0,1683,1630,31,6884,Amnon Meyers,0,1675,1708,3,6,2,1994-08-13,0,1994
1520297,2949,0,1397,Connie Breitbeil,0,1683,1630,31,2427,Suzanne Dundas,0,1548,1541,38,7,2,1994-08-13,0,1994
1520298,2949,0,1397,Connie Breitbeil,0,1683,1630,31,386,Beth Fleischer,0,1535,1473,72,9,2,1994-08-13,0,1994
1520299,2949,0,1397,Connie Breitbeil,0,1683,1630,31,980,Lisa Kessler,0,1354,1409,75,12,2,1994-08-13,0,1994
1520300,2949,0,1397,Connie Breitbeil,0,1683,1630,31,2745,Emma Perryman,0,1452,1498,48,14,2,1994-08-13,0,1994
1520301,2949,0,4299,Kunihiko Kuroda,0,1491,1383,87,985,Brenda Megannety,0,1560,1460,76,1,2,1994-08-13,0,1994
1520302,2949,0,4299,Kunihiko Kuroda,0,1491,1383,87,7129,Genevieve Turney,0,1437,1395,85,4,2,1994-08-13,0,1994
1520303,2949,0,4299,Kunihiko Kuroda,0,1491,1383,87,22347,David Walker,0,1525,1503,49,5,2,1994-08-13,0,1994
1520304,2949,0,4299,Kunihiko Kuroda,0,1491,1383,87,4415,Kamal Dyal,0,1440,1460,52,9,2,1994-08-13,0,1994
1520305,2949,0,4299,Kunihiko Kuroda,0,1491,1383,87,758,Pat Hardwick,0,1285,1217,91,10,2,1994-08-13,0,1994
1520306,2949,0,4299,Kunihiko Kuroda,0,1491,1383,87,406,Helen Burns,0,1493,1466,67,11,2,1994-08-13,0,1994
1520307,2949,0,4299,Kunihiko Kuroda,0,1491,1383,87,352,Joyce Palmer,0,1522,1491,61,14,2,1994-08-13,0,1994
1520308,2949,0,1545,Susan Hoehn,0,1357,1398,78,22347,David Walker,0,1525,1503,49,1,2,1994-08-13,0,1994
1520309,2949,0,1545,Susan Hoehn,0,1357,1398,78,1851,Sal Dijamco,0,1637,1633,11,2,2,1994-08-13,0,1994
1520310,2949,0,1545,Susan Hoehn,0,1357,1398,78,448,Glenda Short,0,1588,1660,5,4,2,1994-08-13,0,1994
1520311,2949,0,1545,Susan Hoehn,0,1357,1398,78,4123,Hildagard Powell,0,1639,1613,20,6,2,1994-08-13,0,1994
1520312,2949,0,1545,Susan Hoehn,0,1357,1398,78,1460,Jim W Fischer,0,1555,1611,17,8,2,1994-08-13,0,1994
1520313,2949,0,1545,Susan Hoehn,0,1357,1398,78,2744,Jerri Bergeron,0,1626,1623,13,9,2,1994-08-13,0,1994
1520314,2949,0,1545,Susan Hoehn,0,1357,1398,78,1041,Elizabeth Wood,0,1459,1419,74,13,2,1994-08-13,0,1994
1520315,2949,0,1000,Diane Brown,0,1300,1416,71,16422,T C Houlgate-West,0,1522,1491,51,1,2,1994-08-13,0,1994
1520316,2949,0,1000,Diane Brown,0,1300,1416,71,236,David Stone,0,1601,1539,32,2,2,1994-08-13,0,1994
1520317,2949,0,1000,Diane Brown,0,1300,1416,71,9071,John Anderson,0,1471,1526,34,4,2,1994-08-13,0,1994
1520318,2949,0,1000,Diane Brown,0,1300,1416,71,3371,Wendy Littman,0,1670,1715,6,5,2,1994-08-13,0,1994
1520319,2949,0,1000,Diane Brown,0,1300,1416,71,249,Vivian Minden,0,1431,1519,30,8,2,1994-08-13,0,1994
1520320,2949,0,1000,Diane Brown,0,1300,1416,71,1036,Betty Cornelison,0,1373,1515,12,13,2,1994-08-13,0,1994
1520321,2949,0,1000,Diane Brown,0,1300,1416,71,1041,Elizabeth Wood,0,1459,1419,74,14,2,1994-08-13,0,1994
1520322,2949,0,236,David Stone,0,1601,1539,32,1062,Eleanor Traeg,0,1546,1532,55,4,2,1994-08-13,0,1994
1520323,2949,0,236,David Stone,0,1601,1539,32,700,Al Demers,0,1630,1526,66,5,2,1994-08-13,0,1994
1520324,2949,0,236,David Stone,0,1601,1539,32,206,Hilda Siegel,0,1427,1345,89,6,2,1994-08-13,0,1994
1520325,2949,0,236,David Stone,0,1601,1539,32,1985,Frances Zeff,0,1408,1443,63,7,2,1994-08-13,0,1994
1520326,2949,0,236,David Stone,0,1601,1539,32,1036,Betty Cornelison,0,1373,1515,12,11,2,1994-08-13,0,1994
1520327,2949,0,236,David Stone,0,1601,1539,32,1413,Florence Laatz,0,1556,1494,60,12,2,1994-08-13,0,1994
1520328,2949,0,1036,Betty Cornelison,0,1373,1515,12,747,Joan Mocine,0,1550,1538,36,5,2,1994-08-13,0,1994
1520329,2949,0,1036,Betty Cornelison,0,1373,1515,12,5723,Carla Strasburger,0,1494,1514,42,6,2,1994-08-13,0,1994
1520330,2949,0,1036,Betty Cornelison,0,1373,1515,12,6530,Kris Madden,0,1419,1445,68,7,2,1994-08-13,0,1994
1520331,2949,0,1036,Betty Cornelison,0,1373,1515,12,1816,Toni Douglas,0,1271,1331,73,9,2,1994-08-13,0,1994
1520332,2949,0,1036,Betty Cornelison,0,1373,1515,12,1413,Florence Laatz,0,1556,1494,60,10,2,1994-08-13,0,1994
1520333,2949,0,1036,Betty Cornelison,0,1373,1515,12,1545,Susan Hoehn,0,1357,1398,78,14,2,1994-08-13,0,1994
1520334,2949,0,4727,Karol Foss,0,1629,1646,8,1816,Toni Douglas,0,1271,1331,73,1,2,1994-08-13,0,1994
1520335,2949,0,4727,Karol Foss,0,1629,1646,8,3385,Joyce Zmorzynski,0,1380,1367,84,2,2,1994-08-13,0,1994
1520336,2949,0,4727,Karol Foss,0,1629,1646,8,1113,Patricia A Krohn,0,1627,1558,56,5,2,1994-08-13,0,1994
1520337,2949,0,4727,Karol Foss,0,1629,1646,8,1267,Naurlene Canterman,0,1494,1531,29,6,2,1994-08-13,0,1994
1520338,2949,0,4727,Karol Foss,0,1629,1646,8,1679,John Chew,0,1649,1726,2,9,2,1994-08-13,0,1994
1520339,2949,0,4727,Karol Foss,0,1629,1646,8,5699,Mark Feldman,0,1530,1495,65,12,2,1994-08-13,0,1994
1520340,2949,0,2745,Emma Perryman,0,1452,1498,48,1461,T A Sanders,0,1407,1339,88,6,2,1994-08-13,0,1994
1520341,2949,0,2745,Emma Perryman,0,1452,1498,48,17121,Dane Barnhard,0,1568,1516,59,7,2,1994-08-13,0,1994
1520342,2949,0,2745,Emma Perryman,0,1452,1498,48,477,Beulah Cooper,0,1339,1279,90,8,2,1994-08-13,0,1994
1520343,2949,0,2745,Emma Perryman,0,1452,1498,48,206,Hilda Siegel,0,1427,1345,89,9,2,1994-08-13,0,1994
1520344,2949,0,2745,Emma Perryman,0,1452,1498,48,82,Sally Ricketts,0,1457,1435,79,11,2,1994-08-13,0,1994
1520345,2949,0,2745,Emma Perryman,0,1452,1498,48,6530,Kris Madden,0,1419,1445,68,13,2,1994-08-13,0,1994
1520346,2949,0,2427,Suzanne Dundas,0,1548,1541,38,1727,Gina Dumez,0,1501,1492,57,3,2,1994-08-13,0,1994
1520347,2949,0,2427,Suzanne Dundas,0,1548,1541,38,3385,Joyce Zmorzynski,0,1380,1367,84,4,2,1994-08-13,0,1994
1520348,2949,0,2427,Suzanne Dundas,0,1548,1541,38,7052,Al Medrano,0,1401,1463,47,5,2,1994-08-13,0,1994
1520349,2949,0,2427,Suzanne Dundas,0,1548,1541,38,386,Beth Fleischer,0,1535,1473,72,8,2,1994-08-13,0,1994
1520350,2949,0,2427,Suzanne Dundas,0,1548,1541,38,1985,Frances Zeff,0,1408,1443,63,11,2,1994-08-13,0,1994
1520351,2949,0,2427,Suzanne Dundas,0,1548,1541,38,352,Joyce Palmer,0,1522,1491,61,12,2,1994-08-13,0,1994
1520352,2949,0,707,Gertrude Savadge,0,1651,1605,27,1062,Eleanor Traeg,0,1546,1532,55,2,2,1994-08-13,0,1994
1520353,2949,0,707,Gertrude Savadge,0,1651,1605,27,1027,Greg Heidler,0,1636,1645,14,3,2,1994-08-13,0,1994
1520354,2949,0,707,Gertrude Savadge,0,1651,1605,27,985,Brenda Megannety,0,1560,1460,76,4,2,1994-08-13,0,1994
1520355,2949,0,707,Gertrude Savadge,0,1651,1605,27,1041,Elizabeth Wood,0,1459,1419,74,10,2,1994-08-13,0,1994
1520356,2949,0,707,Gertrude Savadge,0,1651,1605,27,206,Hilda Siegel,0,1427,1345,89,11,2,1994-08-13,0,1994
1520357,2949,0,707,Gertrude Savadge,0,1651,1605,27,249,Vivian Minden,0,1431,1519,30,13,2,1994-08-13,0,1994
1520358,2949,0,712,Barbara Platt,0,1428,1446,62,406,Helen Burns,0,1493,1466,67,1,2,1994-08-13,0,1994
1520359,2949,0,712,Barbara Platt,0,1428,1446,62,2219,Don Bush,0,1620,1622,26,2,2,1994-08-13,0,1994
1520360,2949,0,712,Barbara Platt,0,1428,1446,62,2170,Tom Adams,0,1553,1518,54,3,2,1994-08-13,0,1994
1520361,2949,0,712,Barbara Platt,0,1428,1446,62,4123,Hildagard Powell,0,1639,1613,20,9,2,1994-08-13,0,1994
1520362,2949,0,712,Barbara Platt,0,1428,1446,62,2427,Suzanne Dundas,0,1548,1541,38,10,2,1994-08-13,0,1994
1520363,2949,0,712,Barbara Platt,0,1428,1446,62,1985,Frances Zeff,0,1408,1443,63,12,2,1994-08-13,0,1994
1520364,2949,0,22347,David Walker,0,1525,1503,49,1851,Sal Dijamco,0,1637,1633,11,3,2,1994-08-13,0,1994
1520365,2949,0,22347,David Walker,0,1525,1503,49,524,Susan Love,0,1421,1501,41,4,2,1994-08-13,0,1994
1520366,2949,0,22347,David Walker,0,1525,1503,49,712,Barbara Platt,0,1428,1446,62,7,2,1994-08-13,0,1994
1520367,2949,0,22347,David Walker,0,1525,1503,49,4123,Hildagard Powell,0,1639,1613,20,8,2,1994-08-13,0,1994
1520368,2949,0,22347,David Walker,0,1525,1503,49,1397,Connie Breitbeil,0,1683,1630,31,11,2,1994-08-13,0,1994
1520369,2949,0,22347,David Walker,0,1525,1503,49,2428,Esla Ewida,0,1480,1425,83,13,2,1994-08-13,0,1994
1520370,2949,0,524,Susan Love,0,1421,1501,41,707,Gertrude Savadge,0,1651,1605,27,1,2,1994-08-13,0,1994
1520371,2949,0,524,Susan Love,0,1421,1501,41,7129,Genevieve Turney,0,1437,1395,85,5,2,1994-08-13,0,1994
1520372,2949,0,524,Susan Love,0,1421,1501,41,4299,Kunihiko Kuroda,0,1491,1383,87,6,2,1994-08-13,0,1994
1520373,2949,0,524,Susan Love,0,1421,1501,41,4093,Michael Stevens,0,1558,1556,37,7,2,1994-08-13,0,1994
1520374,2949,0,524,Susan Love,0,1421,1501,41,5723,Carla Strasburger,0,1494,1514,42,11,2,1994-08-13,0,1994
1520375,2949,0,524,Susan Love,0,1421,1501,41,1727,Gina Dumez,0,1501,1492,57,14,2,1994-08-13,0,1994
1520376,2949,0,249,Vivian Minden,0,1431,1519,30,1679,John Chew,0,1649,1726,2,1,2,1994-08-13,0,1994
1520377,2949,0,249,Vivian Minden,0,1431,1519,30,1816,Toni Douglas,0,1271,1331,73,4,2,1994-08-13,0,1994
1520378,2949,0,249,Vivian Minden,0,1431,1519,30,904,Tim Anglin,0,1649,1661,9,5,2,1994-08-13,0,1994
1520379,2949,0,249,Vivian Minden,0,1431,1519,30,349,Tom Titus,0,1614,1568,39,6,2,1994-08-13,0,1994
1520380,2949,0,249,Vivian Minden,0,1431,1519,30,364,Jamila Atcha,0,1312,1343,80,11,2,1994-08-13,0,1994
1520381,2949,0,249,Vivian Minden,0,1431,1519,30,386,Beth Fleischer,0,1535,1473,72,12,2,1994-08-13,0,1994
1520382,2949,0,4415,Kamal Dyal,0,1440,1460,52,904,Tim Anglin,0,1649,1661,9,1,2,1994-08-13,0,1994
1520383,2949,0,4415,Kamal Dyal,0,1440,1460,52,6558,Lee Cooper,0,1521,1543,33,3,2,1994-08-13,0,1994
1520384,2949,0,4415,Kamal Dyal,0,1440,1460,52,3752,Peter Bellin,0,1536,1475,77,6,2,1994-08-13,0,1994
1520385,2949,0,4415,Kamal Dyal,0,1440,1460,52,9071,John Anderson,0,1471,1526,34,11,2,1994-08-13,0,1994
1520386,2949,0,4415,Kamal Dyal,0,1440,1460,52,985,Brenda Megannety,0,1560,1460,76,12,2,1994-08-13,0,1994
1520387,2949,0,4415,Kamal Dyal,0,1440,1460,52,206,Hilda Siegel,0,1427,1345,89,13,2,1994-08-13,0,1994
1520388,2949,0,1985,Frances Zeff,0,1408,1443,63,248,Charlene White,0,1562,1597,16,1,2,1994-08-13,0,1994
1520389,2949,0,1985,Frances Zeff,0,1408,1443,63,2744,Jerri Bergeron,0,1626,1623,13,2,2,1994-08-13,0,1994
